Date,Portfolio Value
2022-12-07 00:00:00-05:00,248237.41113802075
2022-12-08 00:00:00-05:00,247991.9614745107
2022-12-09 00:00:00-05:00,247251.08161876677
2022-12-12 00:00:00-05:00,248345.07944027524
2022-12-13 00:00:00-05:00,248987.04033601715
2022-12-14 00:00:00-05:00,249281.50144059892
2022-12-15 00:00:00-05:00,247317.3450964341
2022-12-16 00:00:00-05:00,245203.1900608181
2022-12-19 00:00:00-05:00,243395.1609858741
2022-12-20 00:00:00-05:00,242327.11011053083
2022-12-21 00:00:00-05:00,242891.4271554298
2022-12-22 00:00:00-05:00,243560.39215252097
2022-12-23 00:00:00-05:00,244676.42763699178
2022-12-27 00:00:00-05:00,244297.92447296425
2022-12-28 00:00:00-05:00,243120.62091107244
2022-12-29 00:00:00-05:00,243676.83102212517
2022-12-30 00:00:00-05:00,244038.65685365954
2023-01-03 00:00:00-05:00,243828.61458786775
2023-01-04 00:00:00-05:00,243418.68263971398
2023-01-05 00:00:00-05:00,242795.153921018
2023-01-06 00:00:00-05:00,244995.69012170756
2023-01-09 00:00:00-05:00,246121.53219304324
2023-01-10 00:00:00-05:00,247936.36373970975
2023-01-11 00:00:00-05:00,247939.14941075677
2023-01-12 00:00:00-05:00,248947.82266120886
2023-01-13 00:00:00-05:00,252075.0663504565
2023-01-17 00:00:00-05:00,252367.60565254744
2023-01-18 00:00:00-05:00,250282.83564278253
2023-01-19 00:00:00-05:00,250097.10900891447
2023-01-20 00:00:00-05:00,248859.65388683858
2023-01-23 00:00:00-05:00,249040.29570602195
2023-01-24 00:00:00-05:00,249908.44239209153
2023-01-25 00:00:00-05:00,250499.4643857662
2023-01-26 00:00:00-05:00,250640.43262688222
2023-01-27 00:00:00-05:00,250615.9725189133
2023-01-30 00:00:00-05:00,251440.85123943316
2023-01-31 00:00:00-05:00,251656.69610173977
2023-02-01 00:00:00-05:00,252326.8266541378
2023-02-02 00:00:00-05:00,251116.46590430912
2023-02-03 00:00:00-05:00,253575.49894169392
2023-02-06 00:00:00-05:00,253789.59179217694
2023-02-07 00:00:00-05:00,253824.69107920222
2023-02-08 00:00:00-05:00,252979.32280030713
2023-02-09 00:00:00-05:00,252526.6485635343
2023-02-10 00:00:00-05:00,252349.06628870606
2023-02-13 00:00:00-05:00,253513.35074952355
2023-02-14 00:00:00-05:00,254464.6044479605
2023-02-15 00:00:00-05:00,254762.06075527822
2023-02-16 00:00:00-05:00,254175.46471103362
2023-02-17 00:00:00-05:00,253029.6974677398
2023-02-21 00:00:00-05:00,250117.05860213202
2023-02-22 00:00:00-05:00,249813.07935247204
2023-02-23 00:00:00-05:00,249726.88036899228
2023-02-24 00:00:00-05:00,248280.98725040597
2023-02-27 00:00:00-05:00,247640.40180940906
2023-02-28 00:00:00-05:00,246340.7044919541
2023-03-01 00:00:00-05:00,245523.5444167641
2023-03-02 00:00:00-05:00,245775.06937243437
2023-03-03 00:00:00-05:00,247306.58472254532
2023-03-06 00:00:00-05:00,249008.7404510955
2023-03-07 00:00:00-05:00,247558.85323823342
2023-03-08 00:00:00-05:00,247073.59004801934
2023-03-09 00:00:00-05:00,244647.53195570037
2023-03-10 00:00:00-05:00,242555.8488983982
2023-03-13 00:00:00-04:00,241395.8268234083
2023-03-14 00:00:00-04:00,240965.49908026963
2023-03-15 00:00:00-04:00,239145.1829094722
